record_timestamp,CHR-01-CHWSWT,CHR-01-CHWRWT,CHR-01-CHWFWR,CHR-02-CHWSWT,CHR-02-CHWRWT,CHR-02-CHWFWR,CHR-03-CHWSWT,CHR-03-CHWRWT,CHR-03-CHWFWR,CHR-04-CHWSWT,CHR-04-CHWRWT,CHR-04-CHWFWR
20/7/2024 8:45,15.2687,15.4625,12.805,25.3,24.5594,0,25.9375,24.3062,0,21.5031,20.3625,0
20/7/2024 9:00,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 9:15,13.3781,16.275,13.1075,25.35,24.6,0,25.9406,24.4281,0,21.6094,20.4844,0
20/7/2024 9:30,14.2312,17.1906,13.2375,25.4531,24.6531,0,25.9312,24.3031,0,21.6531,20.5312,0
20/7/2024 9:45,13.6875,16.5719,13.1937,25.4781,24.7594,0,25.9375,24.3594,0,21.6937,20.5875,0
20/7/2024 10:00,13.8406,16.7187,13.2062,25.5656,24.7375,0,25.9312,24.3906,0,21.7406,20.65,0
20/7/2024 10:15,13.7594,16.6062,13.2175,25.6156,24.8562,0,25.9375,24.4,0,21.7875,20.7094,0
20/7/2024 10:30,13.625,16.4219,13.1675,25.5875,24.9,0,25.9187,24.3969,0,21.825,20.7625,0
20/7/2024 10:45,13.5062,16.3187,13.1787,25.6625,24.9437,0,25.9125,24.45,0,21.8719,20.8187,0
20/7/2024 11:00,13.4,16.2125,13.1925,25.7469,24.9156,0,25.9187,24.4469,0,21.925,20.8781,0
20/7/2024 11:15,13.3562,16.1562,13.1737,25.7969,24.9906,0,25.925,24.5094,0,21.9594,20.9125,0
20/7/2024 11:30,13.2969,16.1156,13.19,25.7594,25.075,0,25.9187,24.4875,0,22,20.9719,0
20/7/2024 11:45,13.3344,16.1156,13.215,25.8969,25.1219,0,25.9187,24.4937,0,22.0344,21.0187,0
20/7/2024 12:00,13.3219,16.0906,13.165,25.8844,25.1531,0,25.9125,24.5687,0,22.075,21.0719,0
20/7/2024 12:15,13.2562,16.0719,13.1412,25.9656,25.1937,0,25.9094,24.5437,0,22.1156,21.1219,0
20/7/2024 12:30,13.2062,16.0125,13.225,26.0562,25.1687,0,25.9094,24.5781,0,22.1469,21.1625,0
20/7/2024 12:45,13.2437,16.0281,13.1837,26.0594,25.2969,0,25.9125,24.5969,0,22.1937,21.2219,0
20/7/2024 13:00,13.2375,16,13.18,26.1562,25.2687,0,25.9094,24.6906,0,22.225,21.2656,0
20/7/2024 13:15,13.2375,16.0062,13.21,26.1844,25.3906,0,25.9062,24.6281,0,22.2781,21.3094,0
20/7/2024 13:30,13.2781,16.0594,13.23,26.2437,25.3594,0,25.9,24.7219,0,22.2969,21.3562,0
20/7/2024 13:45,13.2937,16.0687,13.1737,26.3406,25.4625,0,25.9031,24.6656,0,22.3406,21.4219,0
20/7/2024 14:00,13.3562,16.0687,13.1487,26.3562,25.4687,0,25.9,24.7406,0,22.3875,21.4625,0
20/7/2024 14:15,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 14:30,15.7469,17.4,13.1425,26.5125,25.5937,0,25.9,24.7969,0,22.45,21.5531,0
20/7/2024 14:45,11.6719,16.475,13.1125,26.4719,25.6312,0,25.8937,24.8,0,22.4906,21.5937,0
20/7/2024 15:00,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 15:15,11.5719,16.425,13.06,26.6875,25.8,0,25.8937,24.8,0,22.575,21.6906,0
20/7/2024 15:30,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 15:45,12.1781,16.8312,13.0987,26.7187,25.775,0,25.8812,24.8687,0,22.6531,21.7687,0
20/7/2024 16:00,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 16:15,12.3719,14.9406,12.98,26.825,25.8969,0,25.8937,24.8437,0,22.7187,21.8687,0
20/7/2024 16:30,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 16:45,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 17:00,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 17:15,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 17:30,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 17:45,13,15.625,12.8112,27.0406,26.0437,0,25.8656,25,0,22.925,22.1219,0
20/7/2024 18:00,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 18:15,13.725,16.5531,12.8062,27.2094,26.1875,0,25.8656,24.9656,0,22.975,22.1937,0
20/7/2024 18:30,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 18:45,16.0219,17.1062,12.8437,27.3062,26.2625,0,25.8719,25.0062,0,23.0375,22.2594,0
20/7/2024 19:00,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 19:15,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 19:30,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 19:45,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 20:00,12.4906,15.1219,12.8862,27.3406,26.3625,0,25.8656,25.15,0,23.1812,22.4281,0
20/7/2024 20:15,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 20:30,13.4812,16.3031,12.8362,27.475,26.3469,0,25.8719,25.0969,0,23.2344,22.5031,0
20/7/2024 20:45,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 21:00,14.8844,16.925,12.8562,27.5375,26.3844,0,25.8719,25.1562,0,23.2562,22.5687,0
20/7/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 21:30,16.9469,17.0625,12.855,27.6125,26.4156,0,25.8687,25.1781,0,23.3125,22.625,0
20/7/2024 21:45,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 22:15,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 22:30,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 22:45,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 23:15,13.4937,16.0906,12.8137,27.6969,26.5781,0,25.8625,25.2531,0,23.4656,22.8312,0
20/7/2024 23:30,0,0,0,0,0,0,0,0,0,0,0,0
20/7/2024 23:45,12.7531,15.3719,12.9375,27.85,26.7031,0,25.8594,25.2781,0,23.5187,22.8844,0
21/7/2024 0:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 0:15,12.8656,15.4312,12.9762,27.8969,26.7594,0,25.8594,25.2969,0,23.5562,22.9594,0
21/7/2024 0:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 0:45,12.8906,15.6812,12.9787,27.9406,26.7812,0,25.8562,25.3156,0,23.6,23.0094,0
21/7/2024 1:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 1:15,12.8906,15.4375,12.975,27.9531,26.8031,0,25.8562,25.3281,0,23.6531,23.075,0
21/7/2024 1:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 1:45,12.7625,15.575,13.05,27.9469,26.775,0,25.8594,25.3562,0,23.6969,23.1187,0
21/7/2024 2:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 2:15,13.1719,15.6656,12.9787,28.0031,26.7875,0,25.8531,25.3875,0,23.7281,23.1781,0
21/7/2024 2:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 2:45,13.2844,15.9094,13.0037,28.1344,26.9406,0,25.8594,25.4125,0,23.7812,23.2406,0
21/7/2024 3:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 3:15,13.1625,15.8094,12.9962,28.1969,26.9531,0,25.8469,25.4187,0,23.8219,23.2844,0
21/7/2024 3:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 3:45,12.9719,15.825,12.9687,28.1969,26.9844,0,25.8531,25.425,0,23.8594,23.3344,0
21/7/2024 4:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 4:15,13.4906,16.0906,12.9887,28.2094,26.9969,0,25.8594,25.4344,0,23.9031,23.3875,0
21/7/2024 4:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 4:45,13.5844,16.3906,13.0125,28.1437,26.9094,0,25.8531,25.4844,0,23.9531,23.4375,0
21/7/2024 5:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 5:15,11.5312,16.2406,12.9475,28.275,27.0281,0,25.8562,25.4844,0,23.9875,23.4906,0
21/7/2024 5:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 5:45,13.1375,15.9031,12.89,28.2062,26.9469,0,25.8594,25.4906,0,24.0219,23.5344,0
21/7/2024 6:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 6:15,13.575,16.2656,12.96,28.3125,27,0,25.8562,25.5125,0,24.05,23.5875,0
21/7/2024 6:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 6:45,14.7906,16.9187,12.7275,28.2187,26.975,0,25.8469,25.4844,0,24.0969,23.6187,0
21/7/2024 7:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 7:15,16.8437,17.3375,12.885,28.2531,26.9687,0,25.8531,25.5344,0,24.1219,23.6625,0
21/7/2024 7:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 7:45,15.4312,16.4906,12.7962,28.2562,27.0187,0,25.8594,25.5344,0,24.1594,23.7,0
21/7/2024 8:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 8:15,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 8:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 8:45,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 9:00,12.8125,15.5594,12.82,28.2812,27.0562,0,25.8562,25.5625,0,24.2469,23.8094,0
21/7/2024 9:15,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 9:30,12.7375,15.2156,12.9125,28.3437,27.0812,0,25.8594,25.6062,0,24.2719,23.85,0
21/7/2024 9:45,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 10:00,13.2937,16.1344,13.0987,28.4469,27.0469,0,25.8594,25.6062,0,24.3094,23.8969,0
21/7/2024 10:15,13.45,16.3437,13.1425,28.4469,27.0125,0,25.8594,25.6062,0,24.3156,23.9125,0
21/7/2024 10:30,13.025,15.8531,13.165,28.4156,27.025,0,25.8531,25.6156,0,24.3375,23.925,0
21/7/2024 10:45,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 11:00,15.6969,17.1,13.115,28.5187,27.0469,0,25.8594,25.6375,0,24.3781,23.9625,0
21/7/2024 11:15,13.1719,15.9562,13.2075,28.4219,27.0156,0,25.8594,25.6406,0,24.3937,23.9969,0
21/7/2024 11:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 11:45,14.3156,17.2937,13.165,28.5312,27.1281,0,25.8562,25.6469,0,24.4219,24.0187,0
21/7/2024 12:00,12.8469,15.6031,13.16,28.45,27.0594,0,25.8625,25.6687,0,24.4406,24.0406,0
21/7/2024 12:15,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 12:30,13.9844,16.8875,13.1512,28.6031,27.1062,0,25.8531,25.6625,0,24.4594,24.0781,0
21/7/2024 12:45,12.5594,15.3375,13.1287,28.4812,27.1187,0,25.8625,25.6625,0,24.475,24.0969,0
21/7/2024 13:00,15.5531,17.1562,13.1512,28.5312,27.1687,0,25.8625,25.6719,0,24.4937,24.1094,0
21/7/2024 13:15,13.3812,16.2062,13.1462,28.5906,27.0969,0,25.8625,25.6812,0,24.4969,24.1312,0
21/7/2024 13:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 13:45,15.0906,17.3812,13.1512,28.6156,27.1844,0,25.8594,25.6812,0,24.5281,24.1594,0
21/7/2024 14:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 14:15,15.2656,17.2531,13.0312,28.5937,27.1969,0,25.8625,25.6906,0,24.5531,24.1906,0
21/7/2024 14:30,13.3031,16.1344,13.0562,28.6187,27.2281,0,25.8594,25.6906,0,24.5687,24.2187,0
21/7/2024 14:45,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 15:00,14.225,16.7656,12.895,28.6406,27.2281,0,25.8562,25.7156,0,24.6,24.2562,0
21/7/2024 15:15,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 15:30,14.1656,16.6844,12.8775,28.6844,27.1844,0,25.8625,25.7031,0,24.6094,24.2812,0
21/7/2024 15:45,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 16:00,14.1562,16.9,12.8725,28.7,27.2781,0,25.8594,25.7406,0,24.625,24.3062,0
21/7/2024 16:15,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 16:30,14.5781,16.3781,12.8012,28.8187,27.2156,0,25.8594,25.7344,0,24.6625,24.3437,0
21/7/2024 16:45,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 17:00,17.1781,17.3187,12.8387,28.8469,27.325,0,25.8594,25.7375,0,24.6937,24.3719,0
21/7/2024 17:15,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 17:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 17:45,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 18:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 18:15,12.9687,15.5969,12.7937,28.8156,27.2781,0,25.8625,25.7562,0,24.7531,24.4344,0
21/7/2024 18:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 18:45,13.6,16.5062,12.8012,28.9,27.3875,0,25.8594,25.7687,0,24.7594,24.4562,0
21/7/2024 19:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 19:15,14.6844,16.9437,12.7762,28.8219,27.3469,0,25.8594,25.7719,0,24.7875,24.4844,0
21/7/2024 19:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 19:45,16.2375,17.0312,12.8437,28.8625,27.4031,0,25.8594,25.7687,0,24.8062,24.525,0
21/7/2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 20:15,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 20:30,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 20:45,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 21:00,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 21:30,13.4375,16.1,12.82,29,27.4094,0,25.8594,25.8031,0,24.8719,24.6031,0
21/7/2024 21:45,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 22:00,13.7312,16.6062,12.8512,29,27.4437,0,25.8594,25.7969,0,24.8781,24.6219,0
21/7/2024 22:15,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 22:30,15.7906,17.1875,12.7675,29.0375,27.4062,0,25.8594,25.8062,0,24.8844,24.6406,0
21/7/2024 22:45,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 23:00,14.0875,16.9156,12.9687,29.0281,27.4094,0,25.8625,25.825,0,24.9,24.6562,0
21/7/2024 23:15,0,0,0,0,0,0,0,0,0,0,0,0
21/7/2024 23:30,14.275,17.0937,12.9,28.8812,27.3812,0,25.8687,25.8125,0,24.9094,24.6781,0
21/7/2024 23:45,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 0:00,14.7781,16.9875,13.0062,28.9,27.3781,0,25.8656,25.825,0,24.9375,24.6906,0
22/7/2024 0:15,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 0:30,14.3375,17.1156,13.07,28.9094,27.4219,0,25.8656,25.8219,0,24.9406,24.7031,0
22/7/2024 0:45,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 1:00,15.3031,17.075,12.9587,29.0031,27.4187,0,25.8656,25.8281,0,24.9625,24.7281,0
22/7/2024 1:15,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 1:30,16.7406,17.2469,12.96,28.9156,27.4406,0,25.8656,25.8219,0,24.9687,24.7406,0
22/7/2024 1:45,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 2:00,16.15,17.15,13.0025,28.9,27.3656,0,25.8625,25.8406,0,24.9969,24.7562,0
22/7/2024 2:15,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 2:30,16.4437,17.2781,12.98,28.9906,27.35,0,25.8625,25.8406,0,25.0125,24.7812,0
22/7/2024 2:45,14.9187,15.1906,13.0225,28.9219,27.3844,0,25.8625,25.8406,0,25.0156,24.8062,0
22/7/2024 3:00,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 3:15,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 3:30,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 3:45,12.6094,15.1437,12.9337,28.9125,27.4281,0,25.8656,25.8469,0,25.0469,24.8312,0
22/7/2024 4:00,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 4:15,14.4594,15.3562,12.9562,29.0156,27.4562,0,25.8687,25.8469,0,25.0562,24.85,0
22/7/2024 4:30,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 4:45,12.9,15.5156,13.0225,28.9531,27.3875,0,25.8656,25.8469,0,25.0906,24.8594,0
22/7/2024 5:00,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 5:15,13.25,15.9562,12.9762,29.0656,27.3906,0,25.8656,25.8562,0,25.0969,24.8844,0
22/7/2024 5:30,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 5:45,13.6687,16.2031,12.9687,28.9719,27.4125,0,25.8656,25.8531,0,25.1156,24.8969,0
22/7/2024 6:00,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 6:15,13.6437,16.5094,12.99,28.95,27.4687,0,25.8656,25.8562,0,25.1312,24.9062,0
22/7/2024 6:30,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 6:45,16.5875,17.3312,12.8212,28.9687,27.4906,0,25.8687,25.8656,0,25.1437,24.9375,0
22/7/2024 7:00,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 7:15,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 7:30,15.9219,19.375,13.565,29.0719,27.5031,0,25.8656,25.8719,0,25.1656,24.9625,0
22/7/2024 7:45,13.4281,16.5875,12.1237,29.0375,27.4219,0,25.8719,25.8719,0,16.9437,21.4187,79.925
22/7/2024 8:00,13.3344,16.4125,12.0787,29.1062,27.475,0,25.8781,25.8812,0,15.2969,19.3,79.9
22/7/2024 8:15,12.9281,15.9062,12.1337,29.0937,27.45,0,25.8875,25.8906,0,14.3687,18.3625,79.9187
22/7/2024 8:30,19.5031,19.3344,0,18.6656,20.4156,16.185,25.8781,25.8937,0,13.8562,17.75,78.975
22/7/2024 8:45,16.7187,19.3687,0,11.4156,15.6906,16.0862,25.8937,25.9031,0,13.4031,17.25,78.8125
22/7/2024 9:00,15.4906,19.4344,0,10.8531,14.6812,16.1025,25.9062,25.9062,0,12.925,16.7906,78.9062
22/7/2024 9:15,15.15,19.5062,0,11.0094,14.5937,16.02,25.9187,25.925,0,12.8094,16.5844,78.9437
22/7/2024 9:30,14.4781,19.6,0,10.9031,14.4719,16.0362,25.9187,25.9375,0,12.6937,16.4687,79.1187
22/7/2024 9:45,14.3719,19.7125,0,10.7937,14.3375,16.035,25.9375,25.95,0,12.4937,16.275,79.7062
22/7/2024 10:00,14.1219,19.825,0,11.1625,14.575,15.93,25.9531,25.9656,0,12.1781,15.9594,78.9312
22/7/2024 10:15,14.3812,19.9594,0,10.9187,14.4312,15.935,25.9594,25.9812,0,12.0469,15.7781,78.8375
22/7/2024 10:30,14.0406,20.0937,0,10.9875,14.4375,15.835,25.9812,26,0,11.9469,15.6469,78.3375
22/7/2024 10:45,14.2344,20.2469,0,10.8656,14.325,15.9012,26.0062,26,0,11.8062,15.5219,78.4187
22/7/2024 11:00,13.9969,20.3781,0,10.9156,14.2594,15.9037,26.0125,26.0219,0,11.5875,15.3031,78.9125
22/7/2024 11:15,14.0031,20.5281,0,11.0469,14.3375,15.9187,26.0344,26.0344,0,11.4906,15.225,78.4875
22/7/2024 11:30,14.4469,20.675,0,11.1187,14.3437,15.8662,26.0469,26.0531,0,11.3687,15.1125,78.7125
22/7/2024 11:45,14.1781,20.8469,0,10.9,14.2906,15.8362,26.075,26.0781,0,11.2844,14.9937,79.075
22/7/2024 12:00,13.8,21.0031,0,10.9906,14.1625,15.895,26.0969,26.1,0,11.2,14.9,78.6312
22/7/2024 12:15,13.9625,21.1625,0,10.8656,14.1719,15.7787,26.1094,26.1062,0,11.1406,14.7875,78.4562
22/7/2024 12:30,14.6,21.3031,0,10.9375,14.1625,15.9137,26.1312,26.1344,0,11.1094,14.7687,78.8062
22/7/2024 12:45,14.3312,21.4594,0,11.0344,14.1781,15.84,26.1719,26.1562,0,11.2781,14.7187,78.425
22/7/2024 13:00,13.9344,21.6156,0,10.975,14.2031,15.7725,26.1937,26.1906,0,11.325,14.6687,78.4812
22/7/2024 13:15,14.1625,21.7625,0,10.9094,14.1594,15.865,26.2094,26.2062,0,11.2844,14.6969,78.1562
22/7/2024 13:30,14.3312,21.9125,0,11.0312,14.1156,15.8075,26.2281,26.2344,0,11.1219,14.65,78.6937
22/7/2024 13:45,14.2187,22.0687,0,10.9812,14.0906,15.7725,26.2562,26.2594,0,11.025,14.7031,78.475
22/7/2024 14:00,14.2469,22.2062,0,10.9875,14.1312,15.8512,26.2781,26.2781,0,11.1156,14.7719,78.2062
22/7/2024 14:15,13.9312,22.3469,0,11.2062,14.4125,16.0125,26.2969,26.2937,0,11.2156,14.8719,78.7625
22/7/2024 14:30,14.2781,22.4937,0,10.8531,13.8,16.0725,26.325,26.3156,0,11.3062,14.8219,78.7812
22/7/2024 14:45,14.0656,22.625,0,11.0125,14.0094,16.055,26.3375,26.3437,0,11.1594,14.8219,79.125
22/7/2024 15:00,14.0969,22.7281,0,10.8969,13.9281,16.0912,26.3719,26.3625,0,11.1812,14.9187,78.7437
22/7/2024 15:15,13.9531,22.8625,0,10.8562,14.0094,16.0175,26.3844,26.3844,0,11.2375,14.9031,78.825
22/7/2024 15:30,14.3656,23,0,11.0812,14.05,15.9925,26.425,26.425,0,11.3906,14.8281,78.6187
22/7/2024 15:45,14.0656,23.1406,0,10.9937,14,16.0037,26.4344,26.4469,0,11.4,14.7469,78.7625
22/7/2024 16:00,14.3594,23.2406,0,15.6062,15.7562,16.0137,26.4625,26.4687,0,11.0562,14.7875,78.4937
22/7/2024 16:15,15.1844,23.3562,0,16.025,16.2719,0,26.4844,26.4937,0,11.4375,15.2,79.3875
22/7/2024 16:30,15.2719,23.45,0,16.075,16.4,0,26.5125,26.525,0,11.7156,15.3437,79.7312
22/7/2024 16:45,15.2437,23.5469,0,16.1406,16.5594,0,26.5375,26.5437,0,11.975,15.625,79.6062
22/7/2024 17:00,15.1469,23.6469,0,16.3,16.6781,0,26.5625,26.5531,0,12.0187,15.6969,79.6062
22/7/2024 17:15,15.0656,23.7219,0,16.4844,16.825,0,26.5906,26.5969,0,11.9812,15.6625,79.7125
22/7/2024 17:30,14.9344,23.8281,0,16.7531,17.0219,0,26.6187,26.6062,0,11.975,15.6469,80.2687
22/7/2024 17:45,14.3625,16.8062,13.8537,16.9094,17.1781,0,26.6219,26.6469,0,16.2156,16.0469,0
22/7/2024 18:00,13.0531,15.85,13.3062,17.1469,17.2844,0,26.6344,26.6687,0,16.1312,16.0812,0
22/7/2024 18:15,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 18:30,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 18:45,12.8969,15.3687,13.0112,17.9031,17.7187,0,26.7156,26.7062,0,16.7344,16.2125,0
22/7/2024 19:00,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 19:15,14.3156,16.6219,13.1112,18.4281,17.9875,0,26.7594,26.7406,0,17.2469,16.3875,0
22/7/2024 19:30,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 19:45,16.3719,16.6437,13.0362,18.8437,18.2812,0,26.7906,26.7594,0,17.7219,16.5906,0
22/7/2024 20:00,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 20:15,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 20:30,12.6562,15.0281,13.0712,19.4344,18.8062,0,26.8281,26.7906,0,18.3625,16.9281,0
22/7/2024 20:45,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 21:00,12.75,15.3844,13.0375,19.8437,19.05,0,26.8531,26.8094,0,18.7281,17.175,0
22/7/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 21:30,14.4125,16.8031,13.0712,20.1594,19.3437,0,26.8719,26.8344,0,19.0656,17.4344,0
22/7/2024 21:45,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 22:00,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 22:15,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 22:30,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 22:45,12.9969,15.5156,13.0612,20.825,20.1312,0,26.9,26.8687,0,19.6937,18.0844,0
22/7/2024 23:00,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 23:15,13.6156,16.4,13.0337,21.1344,20.3406,0,26.9156,26.875,0,19.8969,18.3219,0
22/7/2024 23:30,0,0,0,0,0,0,0,0,0,0,0,0
22/7/2024 23:45,15.3687,16.875,13.0137,21.4344,20.6219,0,26.9375,26.8812,0,20.075,18.5625,0
23/7/2024 0:00,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 0:15,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 0:30,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 0:45,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 1:00,12.3281,14.7812,13.0637,21.95,21.2312,0,26.9406,26.9156,0,20.45,19.0937,0
23/7/2024 1:15,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 1:30,12.7187,15.35,13.0337,22.2187,21.475,0,26.9437,26.9156,0,20.5875,19.2719,0
23/7/2024 1:45,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 2:00,14.0375,16.7437,13.0625,22.475,21.7031,0,26.9469,26.9156,0,20.7312,19.4531,0
23/7/2024 2:15,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 2:30,14.775,16.5937,13.0475,22.5937,21.8969,0,26.9375,26.9312,0,20.8469,19.6281,0
23/7/2024 2:45,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 3:00,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 3:15,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 3:30,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 3:45,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 4:00,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 4:15,13.7437,16.3562,13.06,23.3562,22.5562,0,26.9281,26.9312,0,21.2437,20.1781,0
23/7/2024 4:30,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 4:45,12.6812,15.35,13.0512,23.4656,22.775,0,26.9062,26.9344,0,21.3531,20.3219,0
23/7/2024 5:00,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 5:15,13.8344,16.5812,13.0037,23.6625,22.925,0,26.9094,26.9344,0,21.45,20.45,0
23/7/2024 5:30,0,0,0,0,0,0,0,0,0,0,0,0
23/7/2024 5:45,13.7812,16.5062,13.02,23.7687,23.1156,0,26.9,26.9406,0,21.5344,20.5812,0
23/7/2024 6:00,0,0,0,0,0,0,0,0,0,0,0,0
