record_timestamp,CHR-01-KW,CHR-01-CHWSWT,CHR-01-CHWRWT,CHR-01-CHWFWR,CHR-02-KW,CHR-02-CHWSWT,CHR-02-CHWRWT,CHR-02-CHWFWR,CHR-03-KW,CHR-03-CHWSWT,CHR-03-CHWRWT,CHR-03-CHWFWR,CHR-04-KW,CHR-04-CHWSWT,CHR-04-CHWRWT,CHR-04-CHWFWR,CHR-05-KW,CHR-05-CHWSWT,CHR-05-CHWRWT,CHR-05-CHWFWR,CHR-06-KW,CHR-06-CHWSWT,CHR-06-CHWRWT,CHR-06-CHWFWR
16/5/2024 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 2:15,0,14.1808,10.6422,0,13,11.0401,11.2824,88.8126,3,9.14215,10.3839,0,0,16.2636,12.9007,0,0,11.5606,10.4805,0,0,13.3403,12.0802,0
16/5/2024 2:30,3,14.2608,10.7623,0,181,5.81971,10.1423,76.1042,0,10.0622,10.5439,2.11507,0,16.3436,12.6207,0,0,11.5806,10.4405,0,0,13.4403,12.1002,0
16/5/2024 2:45,0,14.3809,10.7823,0,171,5.81971,9.4422,76.573,0,9.34216,9.62381,2.44493,0,16.3636,12.9407,0,0,11.5606,10.4605,0,0,13.5003,12.1602,0
16/5/2024 3:00,0,14.4609,10.8023,0,2,9.35999,9.3622,76.7466,0,8.82212,9.34379,2.32341,0,16.3036,12.8407,0,0,11.5206,10.4405,0,0,13.5003,12.1802,0
16/5/2024 3:15,0,14.5409,10.8423,0,0,10.6601,10.8823,85.7917,0,8.88213,10.2439,1.49007,0,16.3036,12.8607,0,0,11.5206,10.4005,0,0,13.6203,12.1802,0
16/5/2024 3:30,0,14.6609,10.9023,0,181,6.51976,10.2023,93.0834,0,10.0222,10.8039,1.19493,0,16.3436,12.8007,0,0,11.5406,10.4205,0,0,13.6603,12.2602,0
16/5/2024 3:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 4:00,0,14.8809,10.9623,0,280,5.87971,11.6624,91.3646,0,9.42217,11.1839,0,0,16.3836,12.7607,0,0,11.5206,10.4605,0,0,13.7003,12.2202,0
16/5/2024 4:15,0,14.9409,11.0423,0,186,5.99972,9.4022,98.4827,0,9.8822,10.0438,1.99354,0,16.3036,12.7207,0,0,11.5006,10.4805,0,0,13.7204,12.2002,0
16/5/2024 4:30,0,15.0409,11.2223,0,0,10.3201,10.4423,80.1841,0,8.98213,9.76382,2.30605,0,16.3436,12.6807,0,0,11.5406,10.4205,0,0,13.8404,12.3802,0
16/5/2024 4:45,0,15.1209,11.2423,0,202,6.27974,11.2824,77.1459,3,9.7822,11.3639,1.80257,3,16.3236,12.6807,0,0,11.5606,10.3805,0,0,13.8404,12.3602,0
16/5/2024 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 5:15,0,15.2809,11.2823,0,2,9.35999,9.4622,73.2049,0,8.96213,9.42379,2.18452,0,16.3436,12.8607,0,0,11.5606,10.4205,0,0,13.9204,12.4402,0
16/5/2024 5:30,0,15.3809,11.2023,0,0,10.6201,10.8423,84.507,0,8.90213,10.2839,1.95882,0,16.4036,12.8207,0,0,11.5606,10.4805,0,0,14.0004,12.3802,0
16/5/2024 5:45,0,15.4409,11.4423,0,175,6.57977,10.4023,85.757,0,10.0022,11.1639,0,0,16.3836,12.7807,0,0,11.5406,10.4205,0,0,13.9804,12.4402,0
16/5/2024 6:00,0,15.5809,11.4823,0,140,6.61977,9.16218,86.1216,0,9.40217,9.62381,1.66368,0,16.4436,12.8807,0,0,11.5206,10.4605,0,0,14.0804,12.4402,0
16/5/2024 6:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 6:30,0,15.721,11.4623,0,7,10.7601,11.4424,83.7431,0,8.98213,10.4439,1.54215,0,16.5036,12.9207,0,0,11.5406,10.5205,0,0,14.1204,12.5602,0
16/5/2024 6:45,0,15.781,11.6423,0,192,5.63969,10.0222,72.9445,0,10.0022,10.5039,1.76785,0,16.4236,12.8007,0,0,11.5406,10.5005,0,0,14.1204,12.5202,0
16/5/2024 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 7:15,0,15.921,11.6423,0,238,5.95972,11.6224,85.7917,3,9.32216,11.0439,1.87201,3,16.4436,13.0207,0,0,11.5606,10.4405,0,0,14.1804,12.5202,0
16/5/2024 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 7:45,0,16.061,11.5823,0,0,9.70002,9.70222,0,0,9.8822,11.2639,0,0,16.5036,12.8807,0,0,11.5006,10.4605,0,132.828,7.09982,10.6801,80.1112
16/5/2024 8:00,0,16.161,11.9023,0,0,10.4401,11.7424,66.5035,0,10.7823,11.624,2.56646,0,16.5036,12.8007,0,0,11.4606,10.3605,0,146.875,9.23999,11.3601,33.3576
16/5/2024 8:15,0,16.221,11.7623,0,239,5.99972,10.9423,96.6251,247,7.40201,10.8039,85.7089,154,6.8028,10.1405,88.125,0,11.3806,10.3805,0,0,11.5002,11.2801,0
16/5/2024 8:30,0,16.321,11.8623,0,237,6.27974,10.5823,97.7188,201,6.24191,10.4439,87.3755,162,7.06283,9.80046,88.4896,0,11.4406,10.3405,0,0,11.5202,11.3201,0
16/5/2024 8:45,0,16.381,12.0024,0,249,6.15973,10.6823,98.6563,212,6.14191,10.6039,87.0457,174,6.94282,9.84047,89.0278,0,11.4206,10.4205,0,0,11.5802,11.3601,0
16/5/2024 9:00,0,16.481,11.8223,0,196,6.33975,10.4823,80.6355,162,6.40193,10.4239,69.2505,138,7.06283,9.74046,73.6112,0,11.4006,10.4805,0,0,11.6802,11.3801,0
16/5/2024 9:15,0,16.561,11.9023,0,217,6.53976,10.8223,86.8334,196,6.32192,10.8439,74.4241,144,7.14283,9.86047,78.9237,0,11.4206,10.5405,0,0,11.7202,11.4001,0
16/5/2024 9:30,0,16.601,11.8823,0,266,5.7397,10.9423,75.7049,222,5.90189,10.8239,63.5908,160,6.98282,10.2005,69.8091,0,11.4006,10.6805,0,0,11.8202,11.4601,0
16/5/2024 9:45,3,16.701,12.0424,0,261,6.15973,11.2223,74.2986,208,6.22191,11.0639,62.1498,167,6.98282,10.4805,66.5105,0,11.4006,10.7405,0,0,11.9202,11.5402,0
16/5/2024 10:00,0,16.741,12.0624,0,211,6.45976,10.8623,82.3369,187,6.40193,10.7639,70.0665,161,6.84281,10.0805,75.1389,0,11.4406,10.7805,0,0,12.0602,11.5602,0
16/5/2024 10:15,0,16.801,12.2024,0,250,6.13973,10.8823,84.8889,215,6.0619,10.7639,73.9207,172,6.8028,10.0605,77.0487,0,11.4206,10.8205,0,0,12.1202,11.6002,0
16/5/2024 10:30,0,16.8611,12.0824,0,205,6.21974,10.8423,73.9167,187,6.22191,10.7639,61.5596,146,7.16283,10.0205,66.9618,0,11.4006,10.8605,0,0,12.2002,11.6602,0
16/5/2024 10:45,0,16.9211,12.1024,0,207,6.61977,10.8223,82.25,190,6.38193,10.6839,71.7332,149,7.12283,9.94047,74.3924,0,11.3806,10.8605,0,0,12.3002,11.6602,0
16/5/2024 11:00,0,17.0411,12.2424,0,237,6.11973,10.9823,80.132,2,10.1622,10.8839,68.5908,162,6.98282,10.1405,71.3195,0,11.4406,10.9205,0,0,12.3202,11.7202,0
16/5/2024 11:15,0,17.0811,12.2024,0,325,6.31974,11.1423,120.445,0,10.5223,11.1639,0,212,6.96282,10.3205,108.733,0,11.3606,10.9805,0,0,12.3802,11.6802,0
16/5/2024 11:30,0,17.1611,12.3424,0,316,6.49976,11.2824,120.41,0,10.3022,11.0639,0,210,7.16283,10.4205,108.802,0,11.3406,10.9605,0,0,12.5403,11.7402,0
16/5/2024 11:45,0,17.2411,12.3424,0,287,6.21974,10.9423,104.49,0,10.2822,11.1239,0,199,6.92282,10.1205,95.3994,0,11.3206,11.0005,0,0,12.6203,11.8202,0
16/5/2024 12:00,3,17.2811,12.4624,0,326,6.63977,11.3224,123.135,3,10.2822,11.1039,0,238,7.06283,10.3805,112.622,0,11.3806,11.0606,0,0,12.6403,11.8002,0
16/5/2024 12:15,0,17.2611,12.5824,0,332,6.83979,11.5424,118.917,0,10.2822,10.9239,0,233,7.34285,10.7605,107.552,0,11.3406,11.1006,0,0,12.6803,11.7802,0
16/5/2024 12:30,0,17.3611,12.6224,0,325,6.51976,11.3824,118.448,0,10.1822,11.3439,0,236,7.10283,10.4805,107.049,0,11.3806,11.1606,0,0,12.8403,11.8602,0
16/5/2024 12:45,0,17.4611,12.6624,0,335,6.49976,11.1823,120.879,0,10.2022,11.424,0,242,7.02282,10.3805,111.424,0,11.4006,11.1606,0,0,12.8803,11.8802,0
16/5/2024 13:00,0,17.4811,12.7424,0,320,6.49976,11.0623,121.347,0,10.1222,10.9239,0,224,7.08283,10.1405,110.556,0,11.4006,11.1806,0,0,12.9603,11.9602,0
16/5/2024 13:15,0,17.5811,12.7824,0,305,6.37975,10.8823,103.309,0,10.1022,10.7439,0,209,7.20284,10.0605,94.4619,0,11.4406,11.2006,0,0,13.0803,11.9402,0
16/5/2024 13:30,0,17.7011,12.8224,0,327,6.45976,11.0423,120.08,0,10.2022,10.9639,0,219,7.16283,10.2205,110.156,0,11.5006,11.2206,0,0,13.1203,12.0002,0
16/5/2024 13:45,0,17.7611,12.8424,0,333,6.45976,10.9823,121.052,0,10.1622,10.9439,0,225,7.18284,10.1805,109.427,0,11.5206,11.2406,0,0,13.2003,12.0202,0
16/5/2024 14:00,0,17.7811,12.8024,0,350,6.75978,11.5024,120.774,0,10.1622,10.9839,0,246,7.22284,10.7005,109.601,0,11.5206,11.2206,0,0,13.2403,12.1202,0
16/5/2024 14:15,3,17.8211,13.0224,0,346,6.49976,11.0823,123.674,0,10.2022,10.9039,0,228,7.16283,10.2205,112.743,0,11.5806,11.1606,0,0,13.3603,12.1202,0
16/5/2024 14:30,0,17.9411,13.0224,0,369,6.51976,11.2423,126.035,0,10.2422,11.0439,0,251,7.12283,10.3805,113.004,0,11.6406,11.1806,0,0,13.3403,12.2002,0
16/5/2024 14:45,0,17.9611,13.1625,0,365,6.45976,11.1223,126.278,3,10.2222,11.0439,0,247,7.12283,10.2605,113.837,0,11.6206,11.1206,0,0,13.4403,12.2202,0
16/5/2024 15:00,0,18.0211,13.1224,0,389,6.37975,11.2023,125.358,0,10.3222,11.3439,0,267,6.94282,10.3405,115.087,0,11.6606,11.1606,0,0,13.5003,12.2402,0
16/5/2024 15:15,0,18.0611,13.2225,0,360,6.45976,11.0423,125.219,0,10.2422,10.9039,0,239,7.12283,10.1405,113.472,0,11.6806,11.1206,0,0,13.5803,12.3202,0
16/5/2024 15:30,0,18.1212,13.0224,0,373,6.47976,11.2423,126.226,0,10.2822,11.0639,0,255,7.12283,10.3405,114.236,0,11.6806,11.1206,0,0,13.6603,12.3402,0
16/5/2024 15:45,0,18.1812,13.1024,0,378,6.49976,11.1823,126.851,0,10.2822,11.0439,0,250,7.14283,10.3405,116.163,0,11.7206,11.1406,0,0,13.6603,12.4002,0
16/5/2024 16:00,0,18.2412,13.1625,0,370,6.45976,11.1823,126.174,0,10.3022,11.0839,0,253,7.14283,10.3205,114.861,0,11.7606,11.2006,0,0,13.6603,12.4802,0
16/5/2024 16:15,0,18.3012,13.1625,0,357,6.55976,11.0623,125.219,0,10.2222,10.9439,0,255,7.08283,10.1805,112.656,0,11.7606,11.1806,0,0,13.7204,12.5002,0
16/5/2024 16:30,3,18.3012,13.4425,0,378,6.45976,11.2023,126.747,0,10.3222,11.0639,0,257,7.12283,10.3605,115.26,0,11.7806,11.2006,0,0,13.8204,12.5602,0
16/5/2024 16:45,0,18.4212,13.5425,0,385,6.43976,11.1823,126.365,0,10.3222,11.0439,0,256,7.12283,10.3205,114.097,0,11.7806,11.2406,0,0,13.7804,12.5802,0
16/5/2024 17:00,0,18.5212,13.6625,0,388,6.37975,11.2023,125.757,0,10.3022,11.1039,0,262,7.08283,10.3805,114.792,0,11.8206,11.2206,0,0,13.8404,12.6002,0
16/5/2024 17:15,0,18.5212,13.3625,0,371,6.43976,11.0023,127.267,0,10.2822,10.9439,0,248,7.12283,10.2205,114.549,0,11.8206,11.2606,0,0,13.8604,12.6002,0
16/5/2024 17:30,0,18.6012,13.5625,0,374,6.37975,11.1023,126.226,0,10.2422,11.0039,0,250,7.06283,10.2405,113.507,0,11.8206,11.2006,0,0,13.9404,12.6802,0
16/5/2024 17:45,0,18.6812,13.4825,0,369,6.49976,11.2423,127.458,3,10.2822,11.0039,0,248,7.12283,10.3805,114.983,0,11.8206,11.2206,0,0,13.9804,12.7002,0
16/5/2024 18:00,0,18.6212,13.6225,0,372,6.45976,11.1423,125.063,0,10.2822,11.1039,0,250,7.16283,10.3005,113.229,0,11.8606,11.2606,0,0,14.0004,12.7402,0
16/5/2024 18:15,0,18.7612,13.6225,0,333,6.59977,11.0823,120.722,0,10.1622,10.8039,0,229,7.12283,10.2605,107.448,0,11.8206,11.2406,0,0,14.0004,12.7803,0
16/5/2024 18:30,3,18.7212,13.5825,0,272,6.41975,10.3623,108.483,0,9.90221,10.3839,0,184,7.02282,9.52044,98.2987,0,11.8806,11.2206,0,0,14.0204,12.8003,0
16/5/2024 18:45,0,18.8212,13.6225,0,268,6.47976,10.4023,108.552,0,9.68219,10.4839,0,184,7.00282,9.60045,98.316,0,11.9206,11.2406,0,0,14.0804,12.8003,0
16/5/2024 19:00,0,18.8612,13.5825,0,241,6.17973,10.2423,82.25,0,9.50217,10.1238,1.55952,152,6.98282,9.34043,75.7118,0,11.9006,11.2406,0,0,14.1204,12.8403,0
16/5/2024 19:15,0,18.9612,13.7025,0,173,5.93971,9.76223,67.5278,0,9.46217,9.88383,2.02827,102,7.02282,8.96039,62.1875,0,11.9406,11.3206,0,0,14.1204,12.8603,0
16/5/2024 19:30,0,19.0612,13.7825,0,370,6.51976,10.0823,172.563,0,9.26216,10.2239,0,0,9.74304,9.42043,0,0,11.9606,11.2806,0,0,14.2204,12.8603,0
16/5/2024 19:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 20:00,0,19.0612,13.8025,0,1,11.1601,11.3224,118.188,0,9.16215,10.8439,0,0,9.78304,9.40043,0,0,11.9806,11.0606,0,0,14.1804,13.0003,0
16/5/2024 20:15,0,19.1812,14.0825,0,201,6.59977,10.1423,91.3126,0,10.1222,10.4439,1.07341,0,9.88305,9.46044,0,0,11.9806,10.9405,0,0,14.3204,12.9003,0
16/5/2024 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 20:45,0,19.1812,13.7425,0,18,10.7201,11.6224,107.129,0,9.22215,10.7639,0,0,10.0231,9.56044,0,0,12.0206,10.6805,0,0,14.3204,13.0203,0
16/5/2024 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 21:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 21:30,0,19.3012,14.0425,0,236,5.81971,10.4623,91,0,10.0422,11.444,1.12549,0,10.2831,9.64045,0,0,12.0406,10.6605,0,0,10.1601,10.06,0
16/5/2024 21:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/5/2024 22:00,0,19.4413,14.2625,0,356,5.89971,11.6224,107.233,0,9.38217,10.9639,0,0,10.4231,9.74046,0,0,12.0606,10.6605,0,0,10.8201,10.2601,0
16/5/2024 22:15,0,19.4613,14.1025,0,180,6.67978,9.52221,99.0035,0,9.8822,10.1639,0,0,10.4631,9.74046,0,0,12.0606,10.6805,0,0,11.0201,10.3401,0
16/5/2024 22:30,3,19.5213,13.9025,0,0,10.3201,10.4623,88.5001,0,8.90213,9.96384,1.10813,0,10.5431,9.78046,0,0,12.0606,10.6605,0,0,11.2002,10.3801,0
16/5/2024 22:45,0,19.5213,14.1025,0,191,6.35975,10.4623,85.1494,0,9.96221,11.424,1.28174,0,10.6031,9.78046,0,0,12.0606,10.6805,0,0,11.2402,10.4401,0
16/5/2024 23:00,0,19.5613,14.1625,0,194,6.03972,9.3822,91.9202,3,9.48217,9.70382,1.28174,0,10.6631,9.80046,0,0,12.0406,10.6805,0,0,11.3802,10.5001,0
16/5/2024 23:15,0,19.6213,14.4626,0,0,10.3001,10.4623,96.3299,0,8.80212,10.0038,1.8373,3,10.7631,9.84047,0,0,12.0406,10.7405,0,0,11.4602,10.5601,0
16/5/2024 23:30,0,19.6013,14.2825,0,207,6.51976,10.3423,97.8924,0,10.1022,11.404,0,0,10.8031,9.86047,0,0,12.0006,10.7405,0,0,11.5202,10.6001,0
16/5/2024 23:45,0,19.7013,14.4826,0,0,9.29998,9.32219,103.969,0,9.26216,9.40379,1.09077,0,10.8631,9.88047,0,0,12.0006,10.7405,0,0,11.6602,10.6601,0
17/5/2024 0:00,0,19.7413,14.0825,0,326,6.25974,11.7824,106,0,9.46217,11.1639,0,0,10.8831,9.92047,0,0,11.9606,10.7405,0,0,11.7202,10.7001,0
17/5/2024 0:15,0,19.7613,14.1225,0,192,5.93971,9.4022,77.1459,0,9.94221,10.0838,2.44493,0,10.9431,9.98048,0,0,11.9806,10.7005,0,0,11.8002,10.7001,0
17/5/2024 0:30,3,19.8013,14.3425,0,172,6.21974,9.32219,72.4063,0,8.98213,9.26378,1.75049,0,10.9831,9.98048,0,0,12.0006,10.7405,0,0,11.8402,10.7601,0
17/5/2024 0:45,0,19.8413,14.3425,0,177,5.99972,9.08217,73.8299,0,8.5621,9.26378,2.2366,0,11.0431,9.98048,0,0,12.0006,10.7405,0,0,11.9602,10.7601,0
17/5/2024 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/5/2024 1:15,0,19.9213,14.3225,0,305,5.89971,11.3024,100.045,0,8.90213,10.7839,1.5248,0,11.1232,10.0805,0,0,11.9606,10.7805,0,0,12.0402,10.8401,0
17/5/2024 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/5/2024 1:45,0,19.9413,14.4826,0,0,10.7001,10.8423,110.149,0,8.98213,10.4839,0,0,11.2032,10.1005,0,0,11.8806,10.8005,0,0,12.1402,10.9401,0
17/5/2024 2:00,0,20.0013,14.6426,0,189,6.25974,9.56221,106.122,0,9.92221,10.1038,0,3,11.2632,10.1205,0,0,11.8806,10.7405,0,0,12.1202,10.9001,0
17/5/2024 2:15,0,20.0413,14.5426,0,0,10.1601,10.3223,93.2917,0,8.86212,10.0038,1.55952,0,11.3032,10.1405,0,0,11.8206,10.6605,0,0,12.1802,10.9601,0
17/5/2024 2:30,3,20.0613,14.3225,0,193,6.39975,10.2023,90.6181,0,9.98221,11.1839,0,0,11.3432,10.2005,0,0,11.8206,10.6005,0,0,12.2602,10.9801,0
17/5/2024 2:45,0,20.1013,14.6626,0,193,6.27974,9.16218,105.826,0,9.20215,9.5438,0,0,11.3432,10.2205,0,0,11.8206,10.6005,0,0,12.3202,11.0001,0
17/5/2024 3:00,0,20.1413,14.4826,0,0,10.2801,10.4623,98.3959,0,8.74212,10.1238,0,0,11.3632,10.2205,0,0,11.8006,10.5605,0,0,12.3802,11.0201,0
17/5/2024 3:15,0,20.1613,14.7426,0,202,6.73978,10.3623,105.913,0,10.0622,11.1639,0,0,11.3632,10.2405,0,0,11.8006,10.5405,0,0,12.4002,11.0401,0
17/5/2024 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/5/2024 3:45,0,20.2213,14.6626,0,346,5.99972,11.6624,104.854,0,9.38217,11.0439,0,0,11.4432,10.2605,0,0,11.7806,10.5205,0,0,12.4803,11.1201,0
17/5/2024 4:00,0,20.2413,14.4426,0,187,6.63977,9.3622,112.754,3,9.74219,9.94383,0,0,11.4832,10.2805,0,0,11.7206,10.5405,0,0,12.5003,11.1201,0
17/5/2024 4:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/5/2024 4:30,0,20.3013,14.4426,0,337,5.89971,11.7624,103.205,0,9.34216,11.1839,0,3,11.5032,10.3405,0,0,11.7606,10.5405,0,0,12.6203,11.1801,0
17/5/2024 4:45,0,20.4013,14.7026,0,164,6.71978,9.4022,101.486,0,9.90221,10.0638,0,0,11.5432,10.3405,0,0,11.7606,10.5405,0,0,12.6803,11.1801,0
17/5/2024 5:00,0,20.3613,14.7626,0,0,10.2201,10.4023,99.6286,0,8.92213,10.1439,0,0,11.5832,10.3605,0,0,11.7206,10.5205,0,0,12.6603,11.2201,0
17/5/2024 5:15,0,20.4213,14.6426,0,225,6.49976,10.3823,105.983,0,10.1022,10.8039,0,0,11.6032,10.3805,0,0,11.7006,10.5405,0,0,12.7203,11.2801,0
17/5/2024 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/5/2024 5:45,0,20.4813,14.8226,0,316,5.37967,11.5024,91.6077,0,9.18215,10.8439,1.43799,0,11.6832,10.3805,0,0,11.6606,10.4805,0,0,12.7403,11.2801,0
17/5/2024 6:00,0,20.5013,14.7626,0,180,6.03972,9.72223,88.0313,0,9.92221,10.1839,1.35118,0,11.7232,10.4005,0,0,11.6806,10.5405,0,0,12.8203,11.3201,0
17/5/2024 6:15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/5/2024 6:30,0,20.5413,14.6426,0,332,5.7197,11.7024,99.8369,3,9.30216,10.9239,1.12549,0,11.7432,10.4405,0,0,11.6006,10.5805,0,0,12.8603,11.3401,0
17/5/2024 6:45,0,20.5413,15.2826,0,157,6.59977,9.54221,91.9896,0,9.94221,10.1238,1.55952,0,11.7832,10.4605,0,0,11.6006,10.5605,0,0,12.9203,11.3801,0
17/5/2024 7:00,0,20.5814,14.7426,0,0,10.1401,10.2423,89.4723,0,8.90213,9.88383,1.62896,0,11.8232,10.5205,0,0,11.6006,10.5605,0,0,12.9403,11.4001,0
17/5/2024 7:15,0,20.6214,14.8226,0,243,5.59969,10.9223,83.6042,0,10.0022,11.564,1.35118,3,11.8632,10.4805,0,0,11.5806,10.5805,0,0,13.0203,11.4201,0
17/5/2024 7:30,0,20.6414,14.8226,0,192,6.51976,9.78223,101.92,0,9.56218,9.76382,0,0,11.8832,10.5205,0,0,11.5806,10.5805,0,0,13.0403,11.4401,0
17/5/2024 7:45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/5/2024 8:00,289,7.58031,12.8824,106.095,442,6.27974,12.8625,106.035,386,6.38193,12.584,96.9415,0,11.9232,10.5405,0,0,11.3806,10.5805,0,0,13.1003,13.1203,0
17/5/2024 8:15,184,7.26029,10.4222,82.1911,218,6.41975,10.5223,81.6598,196,6.44193,10.5039,70.9866,0,11.9632,10.5405,0,0,11.5606,10.5805,0,0,13.1203,13.1203,0
17/5/2024 8:30,207,8.12035,11.0223,127.143,273,6.9798,11.0223,126.747,0,10.0622,10.9239,0,0,12.0032,10.5605,0,0,11.5206,10.5805,0,0,13.1803,13.0803,0
17/5/2024 8:45,245,7.74032,10.8423,141.158,392,6.39975,10.9023,138.639,0,10.2222,10.8439,0,0,12.0432,10.5805,0,0,11.4006,10.7405,0,0,13.2803,13.1203,0
17/5/2024 9:00,234,7.76033,10.9223,131.165,359,6.45976,10.9423,130.965,0,10.0022,10.8439,0,0,12.0632,10.5605,0,0,11.4406,10.8805,0,0,13.3803,13.1203,0
17/5/2024 9:15,218,7.78033,10.8423,123.557,334,6.41975,10.9223,123.066,0,10.0422,10.8439,0,0,12.0632,10.5805,0,0,11.3806,10.9805,0,0,13.4403,13.1203,0
17/5/2024 9:30,221,7.76033,10.9423,122.912,337,6.49976,11.0423,121.886,3,10.1422,10.8639,0,0,12.1032,10.6005,0,0,11.4406,11.0606,0,0,13.5003,13.1803,0
17/5/2024 9:45,223,7.78033,10.9623,123.8,345,6.51976,11.0823,123.691,0,10.1622,10.9439,0,0,12.1632,10.6405,0,0,11.3806,11.0405,0,0,13.5603,13.1803,0
17/5/2024 10:00,237,7.74032,11.0423,123.278,358,6.41975,11.0823,123.639,0,10.2222,11.0639,0,3,12.1432,10.6605,0,0,11.3606,11.0205,0,0,13.6403,13.2003,0
17/5/2024 10:15,240,7.78033,11.0823,124.131,363,6.43976,11.1623,123.778,0,10.2822,11.0439,0,0,12.1832,10.6605,0,0,11.3606,11.0005,0,0,13.6603,13.1803,0
17/5/2024 10:30,252,7.74032,11.1623,128.257,373,6.47976,11.2023,126.521,0,10.2822,11.1039,0,0,12.2032,10.7005,0,0,11.3806,11.0606,0,0,13.7003,13.2203,0
17/5/2024 10:45,248,7.78033,11.1823,124.044,374,6.45976,11.2223,124.906,0,10.3222,11.0439,0,0,12.2832,10.6805,0,0,11.3806,11.1006,0,0,13.7404,13.1803,0
17/5/2024 11:00,257,7.78033,11.1823,127.369,382,6.41975,11.2223,127.632,0,10.3222,11.1039,0,0,12.2832,10.7205,0,0,11.4006,11.1006,0,0,13.8204,13.2003,0
17/5/2024 11:15,244,7.80033,11.1223,125.924,365,6.45976,11.1423,123.743,0,10.3022,11.0639,0,0,12.3232,10.7605,0,0,11.4206,11.1206,0,0,13.8204,13.2003,0
17/5/2024 11:30,254,7.76033,11.0823,127.143,390,6.35975,11.1623,128.344,0,10.3222,11.1639,0,0,12.3432,10.7405,0,0,11.4606,11.2006,0,0,13.8404,13.1803,0
17/5/2024 11:45,245,7.76033,11.0223,127.439,379,6.35975,11.0423,125.34,0,10.3022,11.0439,0,0,12.4233,10.8205,0,0,11.4806,11.1606,0,0,13.9004,13.1803,0
17/5/2024 12:00,258,7.76033,11.1623,127.456,398,6.41975,11.2223,125.618,0,10.2822,11.1039,0,0,12.4233,10.8605,0,0,11.5206,11.2006,0,0,13.9204,13.1803,0
17/5/2024 12:15,249,7.76033,11.0823,126.551,376,6.49976,11.1823,125.34,0,10.3022,11.0239,0,0,12.5033,10.8205,0,0,11.5206,11.1606,0,0,14.0004,13.1603,0
17/5/2024 12:30,258,7.76033,11.1623,127.7,387,6.41975,11.2223,126.66,3,10.3022,11.1239,0,0,12.5233,10.8605,0,0,11.5606,11.1806,0,0,14.0204,13.2203,0
17/5/2024 12:45,248,7.76033,11.0223,126.673,378,6.35975,11.0223,125.497,0,10.3022,11.0239,0,3,12.5433,10.9006,0,0,11.6006,11.2006,0,0,14.0604,13.1803,0
17/5/2024 13:00,246,7.78033,11.0623,125.106,372,6.41975,11.1623,124.507,0,10.2822,11.0039,0,0,12.5833,10.9406,0,0,11.6006,11.2406,0,0,14.0404,13.2003,0
17/5/2024 13:15,238,7.78033,11.0823,120.806,350,6.51976,11.1423,119.698,0,10.2422,10.9839,0,0,12.6233,10.9806,0,0,11.6806,11.2006,0,0,14.0804,13.2203,0
17/5/2024 13:30,249,7.80033,11.1623,122.442,374,6.49976,11.3024,122.962,0,10.2822,11.0639,0,0,12.6433,11.0006,0,0,11.7206,11.2406,0,0,14.1804,13.2403,0
17/5/2024 13:45,234,7.78033,11.0223,121.641,351,6.45976,11.0823,119.507,0,10.2622,10.9839,0,0,12.6633,11.0406,0,0,11.6806,11.2406,0,0,14.2204,13.2603,0
