record_timestamp,CHR-01-KW,CHR-01-CHWSWT,CHR-01-CHWRWT,CHR-01-CHWFWR,CHR-02-KW,CHR-02-CHWSWT,CHR-02-CHWRWT,CHR-02-CHWFWR,CHR-03-KW,CHR-03-CHWSWT,CHR-03-CHWRWT,CHR-03-CHWFWR
15/5/2023 19:30,0,17.8,18,0,39.2188,7.3,12.2,7.77222,0,15.9,19,0
15/5/2023 19:45,0,17.8,17.9,0,38.3871,7.2,12.1,7.86111,0,15.8,18.9,0
15/5/2023 20:00,0,17.6,17.9,0,35.5724,6.7,11.7,8.13333,0,15.8,18.9,0
15/5/2023 20:15,0,17.6,17.8,0,36.5988,7,11.9,7.90556,0,15.7,18.8,0
15/5/2023 20:30,0,17.5,17.8,0,35.594,7.1,11.9,7.86389,0,15.6,18.7,0
15/5/2023 20:45,0,17.4,17.8,0,34.6192,6.8,11.7,8.01667,0,15.6,18.7,0
15/5/2023 21:00,0,17.4,17.6,0,34.1193,7,11.8,7.89722,0,15.5,18.6,0
15/5/2023 21:15,0,17.4,17.6,0,34.3894,7,11.8,7.84722,0,15.5,18.5,0
15/5/2023 21:30,0,17.4,17.5,0,32.0055,7,11.7,8.13889,0,15.4,18.5,0
15/5/2023 21:45,0,17.2,17.5,0,35.074,7.4,11.9,7.81111,0,15.4,18.5,0
15/5/2023 22:00,0,17.2,17.4,0,32.7722,6.7,11.6,8.06667,0,15.4,18.5,0
15/5/2023 22:15,0,17.2,17.4,0,33.5632,7,11.7,7.99722,0,15.3,18.3,0
15/5/2023 22:30,0,17.1,17.4,0,35.7655,7.3,11.9,7.76944,0,15.3,18.3,0
15/5/2023 22:45,0,17.1,17.4,0,32.6995,7,11.8,8.26667,0,15.2,18.2,0
15/5/2023 23:00,0,17.1,17.3,0,34.9526,7.2,11.9,7.82778,0,15.2,18.2,0
15/5/2023 23:15,0,17,17.3,0,31.8508,6.9,11.7,8.06389,0,15.2,18.1,0
15/5/2023 23:30,0,,,,34.7937,,,,0,,,
16/5/2023 0:15,0,16.9,17,0,0,11.4,11.8,7.87222,0,15,17.9,0
16/5/2023 0:30,0,16.7,16.9,0,0,13.1,13.4,0,0,15,15.2,6.925
16/5/2023 0:45,0,16.7,16.9,0,0,13.6,13.5,0,45.4673,6.7,12.9,6.85833
16/5/2023 1:00,0,16.7,17,0,0,13.8,13.5,0,35.1045,6.8,11.5,6.62778
16/5/2023 1:15,0,16.7,17,0,0,14,13.6,0,30.451,6.8,11.4,6.85833
16/5/2023 1:30,0,16.7,17,0,0,14.1,13.7,0,31.2211,7,11.5,6.75556
16/5/2023 1:45,0,16.7,17,0,0,14.3,13.8,0,32.6188,7.2,11.6,6.575
16/5/2023 2:00,0,16.7,17,0,0,14.4,13.9,0,30.2406,6.8,11.2,6.825
16/5/2023 2:15,0,16.6,17,0,0,14.5,14,0,29.3716,6.9,11.3,6.85
16/5/2023 2:30,0,16.6,17,0,0,14.5,14.1,0,31.0909,7.1,11.6,6.58889
16/5/2023 2:45,0,16.5,17,0,0,14.5,14.2,0,32.5338,6.7,11.2,6.6
16/5/2023 3:00,0,16.5,17.1,0,0,14.5,14.4,0,30.019,7.2,11.5,6.57778
16/5/2023 3:15,0,16.3,17.1,0,0,14.5,14.5,0,31.5137,6.8,11.3,6.58333
16/5/2023 3:30,0,16.3,17.1,0,0,14.5,14.5,0,28.0987,6.9,11.3,6.80278
16/5/2023 3:45,0,16.3,17.1,0,0,14.4,14.7,0,30.9538,6.9,11.2,6.575
16/5/2023 4:00,0,16.3,17.1,0,0,14.5,14.8,0,28.6771,6.9,11.2,6.86667
16/5/2023 4:15,0,16.3,17.3,0,0,14.5,14.9,0,28.7377,7.1,11.4,6.58889
16/5/2023 4:30,0,16.2,17.3,0,0,14.4,15.1,0,25.7907,6.9,11.2,6.79167
16/5/2023 4:45,0,16.2,17.3,0,0,14.5,15.2,0,28.3601,6.7,10.9,6.58889
16/5/2023 5:00,0,16.2,17.3,0,0,14.5,15.2,0,28.3595,7.1,11.4,6.575
16/5/2023 5:15,0,16.1,17.3,0,0,14.4,15.3,0,28.2864,6.9,11.2,6.76667
16/5/2023 5:30,0,16.1,17.4,0,0,14.4,15.4,0,25.4633,6.7,10.8,6.80278
16/5/2023 5:45,0,16.1,17.4,0,0,14.5,15.6,0,28.9139,6.8,11,6.62778
16/5/2023 6:00,0,16,17.4,0,0,14.5,15.7,0,28.2422,7.2,11.3,6.57778
16/5/2023 6:15,0,16,17.4,0,0,14.5,15.8,0,28.0652,6.9,11.2,6.78333
16/5/2023 6:30,0,16,17.4,0,0,14.5,15.9,0,31.0681,6.7,10.9,6.58889
16/5/2023 6:45,0,16,17.4,0,0,14.5,16,0,29.0465,7.2,11.4,6.57778
16/5/2023 7:00,0,16.1,17.5,0,0,14.5,16.1,0,28.5487,6.9,11.2,6.85
16/5/2023 7:15,0,16.2,17.6,0,0,14.8,16.3,0,30.4744,6.7,11.2,6.58333
16/5/2023 7:30,0,16.2,17.8,0,0,14.8,16.5,0,31.697,7.2,11.5,6.57778
16/5/2023 7:45,0,16.3,17.8,0,0,14.8,16.6,0,31.4752,6.9,11.4,6.84167
16/5/2023 8:00,0,16.3,17.9,0,0,14.9,16.8,0,35.4177,6.9,11.4,6.58333
16/5/2023 8:15,0,16.5,18,0,0,15,17,0,33.2411,7,11.6,6.66667
16/5/2023 8:30,0,16.6,18.1,0,0,15.2,17,0,37.8869,6.8,11.5,6.79167
16/5/2023 8:45,0,16.6,18.2,0,0,15.3,17.1,0,37.0491,7.1,11.9,6.67778
16/5/2023 9:00,0,16.7,18.4,0,0,15.4,17.4,0,41.0215,7,12.1,6.57778
16/5/2023 9:15,0,16.7,18.6,0,0,15.6,17.4,0,41.9611,6.8,11.7,6.81944
16/5/2023 9:30,0,17,18.8,0,0,15.7,17.8,0,41.6691,7.1,12.2,6.80833
16/5/2023 9:45,0,17.2,19,0,0,16.2,18,0,45.5206,6.8,11.9,6.57778
16/5/2023 10:00,0,17.4,19.1,0,0,16.2,18.1,0,44.9645,7.1,12.2,6.63889
16/5/2023 10:15,0,17.6,19.6,0,0,16.4,18.4,0,47.0096,7.2,12.3,6.57778
16/5/2023 10:30,0,17.8,19.9,0,0,17,18.6,0,47.5451,6.9,12.1,6.57778
16/5/2023 10:45,0,18,20,0,0,17,18.9,0,46.9574,7.2,12.5,6.80278
16/5/2023 11:00,0,18,19.7,0,0,16.7,18.9,0,45.5787,7.2,12.3,6.55833
16/5/2023 11:15,0,18,19.7,0,0,16.7,19,0,43.6034,7,12.2,6.84167
16/5/2023 11:30,0,18,19.9,0,0,16.7,19.1,0,46.6428,7,12.3,6.56667
16/5/2023 11:45,0,18,20,0,0,16.7,19.2,0,45.3092,6.9,12.1,6.75833
16/5/2023 12:00,0,18.1,20,0,0,17,19.4,0,46.8671,7.1,12.3,6.75556
16/5/2023 12:15,0,18.4,20.4,0,0,17.3,19.6,0,48.0213,7.1,12.5,6.56111
16/5/2023 12:30,0,18.5,20.5,0,0,17.3,19.6,0,46.2505,6.9,12.3,6.56111
16/5/2023 12:45,0,18.3,20.4,0,0,17,19.6,0,44.5367,6.9,12.1,6.84167
16/5/2023 13:00,0,18.3,20.4,0,0,17,19.7,0,45.2779,6.9,12.3,6.85278
16/5/2023 13:15,0,18.3,20.4,0,0,17.1,19.9,0,45.8571,7.1,12.6,6.83333
16/5/2023 13:30,0,18.3,20.4,0,0,17,19.9,0,45.7497,7.1,12.5,6.73333
16/5/2023 13:45,0,18.2,20.4,0,0,17,20,0,46.6448,7,12.6,6.575
16/5/2023 14:00,0,18.4,20.6,0,0,17.1,20,0,46.8394,6.9,12.3,6.75556
16/5/2023 14:15,0,18.4,20.6,0,0,17.1,20,0,45.9639,7,12.5,6.85278
16/5/2023 14:30,0,18.3,20.6,0,0,17,20,0,45.3297,7.1,12.6,6.56667
16/5/2023 14:45,0,18.3,20.6,0,0,17,20.1,0,45.4411,6.9,12.3,6.575
16/5/2023 15:00,0,18.4,20.8,0,0,17.1,20.3,0,43.9672,7,12.3,6.85
16/5/2023 15:15,0,18.4,20.9,0,0,17.3,20.4,0,45.9466,7.1,12.5,6.83611
16/5/2023 15:30,0,18.5,20.9,0,0,17.3,20.4,0,47.9356,7.2,12.6,6.55833
16/5/2023 15:45,0,18.5,20.9,0,0,17.3,20.4,0,46.9516,7,12.6,6.56111
16/5/2023 16:00,0,18.5,21,0,0,17.3,20.4,0,46.0226,6.8,12.3,6.59444
16/5/2023 16:15,0,18.5,21,0,0,17.4,20.4,0,45.7128,7.1,12.6,6.83611
16/5/2023 16:30,0,18.5,21,0,0,17.3,20.5,0,45.392,7.1,12.6,6.56667
16/5/2023 16:45,0,18.5,21,0,0,17.3,20.5,0,45.6343,6.8,12.3,6.61111
16/5/2023 17:00,0,18.4,21,0,0,17.3,20.5,0,45.4257,7,12.5,6.83611
16/5/2023 17:15,0,18.3,21,0,0,17.1,20.6,0,45.2306,7,12.5,6.56667
16/5/2023 17:30,0,18.3,21,0,0,17.1,20.6,0,44.1056,6.8,12.1,6.65556
16/5/2023 17:45,0,18.2,21,0,0,17.1,20.5,0,42.2155,7.1,12.3,6.81944
16/5/2023 18:00,0,18.2,21,0,0,17,20.6,0,42.9989,6.8,12.1,6.6
16/5/2023 18:15,0,18.2,21,0,0,17,20.5,0,42.5533,7.2,12.3,6.60556
16/5/2023 18:30,0,18.1,20.9,0,0,17,20.5,0,42.8182,7,12.1,6.56667
16/5/2023 18:45,0,18.1,20.9,0,0,17,20.6,0,39.7626,6.9,11.9,6.85833
16/5/2023 19:00,0,18,20.9,0,0,17,20.5,0,41.5089,7.2,12.3,6.61111
16/5/2023 19:15,0,17.9,20.9,0,0,17,20.5,0,41.1805,6.7,11.8,6.83611
16/5/2023 19:30,0,17.9,20.8,0,0,16.9,20.5,0,40.7229,7.1,12.2,6.63889
16/5/2023 19:45,0,17.9,20.8,0,0,16.9,20.4,0,41.1891,6.8,11.9,6.575
16/5/2023 20:00,0,17.9,20.8,0,0,16.9,20.4,0,40.4377,6.9,12.1,6.84167
16/5/2023 20:15,0,17.8,20.8,0,0,16.9,20.5,0,42.0228,6.8,12.2,6.56667
16/5/2023 20:30,0,17.9,20.8,0,0,16.9,20.4,0,40.4577,7,12.2,6.83611
16/5/2023 20:45,0,17.9,20.8,0,0,16.9,20.5,0,43.358,7,12.3,6.56667
16/5/2023 21:00,0,17.9,20.8,0,0,16.9,20.4,0,41.7389,7,12.3,6.825
16/5/2023 21:15,0,17.9,20.8,0,0,16.9,20.4,0,41.5954,6.9,12.1,6.70833
16/5/2023 21:30,0,17.8,20.8,0,0,16.9,20.4,0,42.7991,7.1,12.3,6.56667
16/5/2023 21:45,0,17.8,20.8,0,0,16.9,20.4,0,41.6767,6.8,12,6.84167
16/5/2023 22:00,0,17.8,20.8,0,0,16.7,20.5,0,42.5211,7.1,12.3,6.575
16/5/2023 22:15,0,17.8,20.8,0,0,16.7,20.4,0,41.4596,6.8,11.9,6.66111
16/5/2023 22:30,0,17.8,20.8,0,0,16.7,20.4,0,42.1634,7.1,12.3,6.74167
16/5/2023 22:45,0,17.6,20.6,0,0,16.7,20.4,0,42.7367,7,12.2,6.575
16/5/2023 23:00,0,17.8,20.6,0,0,16.7,20.4,0,41.8023,6.8,11.9,6.85278
16/5/2023 23:15,0,17.8,20.8,0,0,16.7,20.4,0,42.7907,7,12.3,6.81667
16/5/2023 23:30,0,17.8,20.8,0,0,16.7,20.4,0,44.2388,7.1,12.5,6.62222
17/5/2023 0:15,0,17.8,20.6,0,0,16.7,20.4,0,0,12,12.2,6.84167
17/5/2023 0:30,0,14.5,15.2,6.63889,0,16.5,20.4,0,0,12.6,12.3,0
17/5/2023 0:45,61.6471,8,14.3,6.56667,0,16.7,20.4,0,0,12.8,12.7,0
17/5/2023 1:00,45.6463,7,11.9,6.575,0,16.7,20.4,0,0,13.1,13,0
17/5/2023 1:15,44.8699,7.1,11.9,6.56667,0,16.7,20.1,0,0,13.3,13.2,0
17/5/2023 1:30,44.9021,7.2,11.9,6.59722,0,16.7,20,0,0,13.5,13.4,0
17/5/2023 1:45,44.7835,7.1,11.9,6.58333,0,16.7,19.6,0,0,13.6,13.6,0
17/5/2023 2:00,40.502,6.9,11.6,6.58333,0,16.7,19.6,0,0,13.7,13.8,0
17/5/2023 2:15,41.0049,6.8,11.6,6.38056,0,16.6,19.4,0,0,13.7,13.9,0
17/5/2023 2:30,43.2077,6.8,11.9,6.30278,0,16.7,19.3,0,0,13.9,14.1,0
17/5/2023 2:45,41.9185,7,11.8,6.58333,0,16.7,19.3,0,0,14,14.3,0
17/5/2023 3:00,44.5728,7.4,12.3,6.31389,0,16.7,19.2,0,0,14,14.5,0
17/5/2023 3:15,44.0995,7.3,12.2,6.51667,0,16.7,19.1,0,0,14.1,14.7,0
17/5/2023 3:30,45.0116,7.1,12.2,6.29722,0,16.7,19,0,0,14.1,14.8,0
17/5/2023 3:45,44.014,6.9,11.9,6.30833,0,16.6,18.9,0,0,14.1,15,0
17/5/2023 4:00,44.2607,7.4,12.3,6.29167,0,16.5,18.8,0,0,14.1,15.1,0
17/5/2023 4:15,43.971,7.3,12.3,6.31944,0,16.5,18.7,0,0,14.1,15.2,0
17/5/2023 4:30,40.0347,6.9,11.4,6.61389,0,16.5,18.6,0,0,14.1,15.3,0
17/5/2023 4:45,42.6075,7.3,11.9,6.44167,0,16.5,18.6,0,0,14.3,15.5,0
17/5/2023 5:00,43.4362,7.4,12.3,6.31389,0,16.5,18.5,0,0,14.3,15.6,0
17/5/2023 5:15,41.7589,6.8,11.6,6.31389,0,16.5,18.5,0,0,14.4,15.7,0
17/5/2023 5:30,39.2485,7,11.6,6.59722,0,16.4,18.4,0,0,14.4,15.9,0
17/5/2023 5:45,42.9253,7.2,11.9,6.51667,0,16.4,18.3,0,0,14.4,15.9,0
17/5/2023 6:00,42.788,7.5,12.2,6.31389,0,16.3,18.3,0,0,14.4,16,0
17/5/2023 6:15,39.2874,6.8,11.6,6.30833,0,16.4,18.3,0,0,14.5,16.1,0
17/5/2023 6:30,40.4655,7,11.5,6.6,0,16.4,18.3,0,0,14.5,16.2,0
17/5/2023 6:45,43.7023,7.2,11.9,6.49722,0,16.5,18.3,0,0,14.5,16.3,0
17/5/2023 7:00,44.1673,7.5,12.3,6.31944,0,16.5,18.3,0,0,14.5,16.4,0
17/5/2023 7:15,43.8973,7,12.1,6.30278,0,16.6,18.3,0,0,14.6,16.5,0
17/5/2023 7:30,41.165,7,11.6,6.61944,0,16.6,18.3,0,0,14.6,16.6,0
17/5/2023 7:45,46.2629,7.4,12.3,6.375,0,16.7,18.3,0,0,14.8,16.8,0
17/5/2023 8:00,48.409,7.4,12.5,6.325,0,16.7,18.4,0,0,14.8,16.9,0
17/5/2023 8:15,47.6703,7,12.3,6.325,0,16.7,18.5,0,0,14.8,17,0
17/5/2023 8:30,49.1177,7,12.1,6.60556,0,16.9,18.6,0,0,14.9,17.2,0
17/5/2023 8:45,49.6386,7,12.2,6.59722,0,17,18.6,0,0,15,17.3,0
17/5/2023 9:00,51.9464,7.3,12.6,6.64722,0,17,18.6,0,0,15,17.4,0
17/5/2023 9:15,53.5262,7.4,12.8,6.31944,0,17,18.7,0,0,15.1,17.4,0
17/5/2023 9:30,53.8363,7.1,12.7,6.31944,0,17,18.8,0,0,15.2,17.6,0
17/5/2023 9:45,52.2291,7.1,12.6,6.31389,0,17,18.8,0,0,15.2,17.7,0
17/5/2023 10:00,51.9655,7,12.5,6.4,0,17,18.8,0,0,15.3,17.8,0
17/5/2023 10:15,52.2922,7,12.7,6.61389,0,17,18.7,0,0,15.3,17.8,0
17/5/2023 10:30,53.5172,6.9,12.5,6.61389,0,17.3,19,0,0,15.4,17.9,0
17/5/2023 10:45,54.2501,7.3,12.8,6.60556,0,17.3,18.9,0,0,15.4,18.1,0
17/5/2023 11:00,55.5798,7.3,12.7,6.6,0,17.4,19.1,0,0,15.6,18.2,0
17/5/2023 11:15,58.9016,7.4,13.1,6.575,0,17.6,19.3,0,0,15.8,18.5,0
17/5/2023 11:30,59.7861,7.4,13.2,6.41667,0,17.8,19.4,0,0,15.9,18.6,0
17/5/2023 11:45,62.1425,7.4,13.4,6.29722,0,17.8,19.4,0,0,15.9,18.7,0
17/5/2023 12:00,62.6328,7,13,6.34167,0,17.8,19.5,0,0,15.9,18.9,0
17/5/2023 12:15,59.5377,7.1,12.7,6.36389,0,17.8,19.4,0,0,16.1,19,0
17/5/2023 12:30,58.3876,7.3,12.6,6.58333,0,17.9,19.5,0,0,16.2,19.1,0
17/5/2023 12:45,52.3348,7.4,12.7,6.55,0,17.8,19.3,0,0,16.1,19.1,0
17/5/2023 13:00,49.7128,7.4,13,6.35,0,17.5,19.3,0,0,15.9,19.1,0
17/5/2023 13:15,48.8897,7.2,12.7,6.35,0,17.4,19.2,0,0,15.9,19.1,0
17/5/2023 13:30,53.6242,7.3,12.6,6.58333,0,17.8,19.4,0,0,16.3,19.4,0
17/5/2023 13:45,56.3503,7.2,12.6,6.58889,0,17.8,19.4,0,0,16.3,19.6,0
17/5/2023 14:00,62.4519,7.2,13,6.58333,0,17.8,19.6,0,0,16.5,19.9,0
17/5/2023 14:15,65.5872,7.3,13,6.575,0,18,19.7,0,0,16.7,20.2,0
17/5/2023 14:30,64.7813,7.5,13.1,6.575,0,18.1,19.7,0,0,16.7,20.4,0
17/5/2023 14:45,66.9193,7.5,13.1,6.575,0,18.2,20,0,0,16.8,20.4,0
17/5/2023 15:00,66.8748,7.8,13.7,6.575,0,18.5,20,0,0,17,20.8,0
17/5/2023 15:15,66.6583,7.6,13.4,6.59722,0,18.5,20.1,0,0,17,20.9,0
17/5/2023 15:30,66.8471,7.5,13.1,6.59722,0,18.6,20.1,0,0,17.1,21.1,0
17/5/2023 15:45,65.9885,7.5,13.4,6.61389,0,18.6,20.1,0,0,17.2,21.1,0
17/5/2023 16:00,67.9649,7.6,13.2,6.58889,0,18.6,20.3,0,0,17.4,21.3,0
17/5/2023 16:15,67.3138,7.4,13,6.59722,0,18.6,20.4,0,0,17.4,21.4,0
17/5/2023 16:30,63.3051,7.4,13,6.6,0,18.6,20.4,0,0,17.4,21.4,0
17/5/2023 16:45,63.6647,7.4,13,6.60556,0,18.5,20.3,0,0,17.4,21.4,0
17/5/2023 17:00,62.6531,7.3,13.2,6.61944,0,18.5,20.4,0,0,17.5,21.5,0
17/5/2023 17:15,60.6531,7.4,13,6.61944,0,18.5,20.3,0,0,17.5,21.5,0
17/5/2023 17:30,58.5946,7.3,13,6.61944,0,18.4,20.3,0,0,17.4,21.4,0
17/5/2023 17:45,60.5243,7.4,13,6.61389,0,18.4,20.1,0,0,17.2,21.4,0
17/5/2023 18:00,59.8624,7.5,13.1,6.33056,0,18.3,20.3,0,0,17.1,21.4,0
17/5/2023 18:15,58.1925,7.4,13,6.34167,0,18.2,20.1,0,0,17.1,21.3,0
17/5/2023 18:30,55.7997,7.1,12.6,6.34722,0,18.1,20.1,0,0,17,21.2,0
17/5/2023 18:45,54.5238,7,12.3,6.46667,0,18,20,0,0,17,21.1,0
17/5/2023 19:00,52.2336,7.2,12.3,6.62222,0,17.9,20,0,0,16.8,21.1,0
17/5/2023 19:15,53.0295,7.3,12.3,6.60556,0,17.9,20,0,0,16.8,21.1,0
17/5/2023 19:30,54.1714,7.4,12.8,6.34167,0,17.8,20,0,0,16.8,21.1,0
17/5/2023 19:45,54.0496,7.2,12.6,6.56667,0,17.9,19.9,0,0,16.8,20.9,0
17/5/2023 20:00,52.8327,7,12.5,6.53056,0,17.9,19.9,0,0,16.8,20.9,0
17/5/2023 20:15,50.8383,7.1,12.2,6.63611,0,17.8,19.9,0,0,16.7,20.8,0
17/5/2023 20:30,50.3057,7.2,12.3,6.63056,0,17.8,19.6,0,0,16.7,20.8,0
17/5/2023 20:45,51.4479,7.4,12.7,6.525,0,17.6,19.6,0,0,16.7,20.7,0
17/5/2023 21:00,53.3472,7.4,12.7,6.43333,0,17.6,19.7,0,0,16.7,20.7,0
17/5/2023 21:15,52.8013,7.5,12.8,6.4,0,17.8,19.6,0,0,16.7,20.5,0
17/5/2023 21:30,52.898,7.4,13,6.33333,0,17.6,19.5,0,0,16.6,20.4,0
17/5/2023 21:45,52.5729,7.2,12.7,6.34722,0,17.5,19.5,0,0,16.5,20.4,0
17/5/2023 22:00,51.4933,7.2,12.6,6.35833,0,17.5,19.4,0,0,16.5,20.4,0
17/5/2023 22:15,52.287,7,12.6,6.35,0,17.4,19.3,0,0,16.5,20.3,0
17/5/2023 22:30,51.345,6.9,12.3,6.51389,0,17.4,19.3,0,0,16.3,20.3,0
17/5/2023 22:45,49.6547,7.3,12.6,6.53333,0,17.4,19.3,0,0,16.3,20.2,0
17/5/2023 23:00,52.4083,7.4,12.8,6.39722,0,17.4,19.3,0,0,16.3,20.2,0
17/5/2023 23:15,51.5286,7.4,12.8,6.34722,0,17.4,19.2,0,0,16.3,20,0
17/5/2023 23:30,52.74,7.4,12.8,6.33333,0,17.4,19.2,0,0,16.3,20,0
17/5/2023 23:45,53.3471,7.3,12.8,6.35,0,17.4,19.2,0,0,16.3,20,0
18/5/2023 0:00,49.0202,7,12.2,6.63889,0,17.4,19.2,0,0,16.3,20,0
18/5/2023 0:15,0,13.1,13.4,6.68056,0,17.4,19.2,0,0,16.3,20,0
18/5/2023 0:30,0,14.9,15.2,0,0,17.1,17.4,7.80278,0,16.2,19.9,0
18/5/2023 0:45,0,15.5,15.8,0,62.1873,9,16,7.73611,0,16.3,19.9,0
18/5/2023 1:00,0,15.8,16.2,0,51.8298,7.3,13.4,7.55,0,16.3,19.9,0
18/5/2023 1:15,0,16.1,16.4,0,50.804,7.2,13,7.69444,0,16.3,19.9,0
18/5/2023 1:30,0,16.3,16.6,0,49.365,7.2,13,7.69167,0,16.3,19.9,0
18/5/2023 1:45,0,16.6,16.8,0,49.5212,7.2,13,7.69444,0,16.5,19.9,0
18/5/2023 2:00,0,16.7,17,0,49.2361,7.2,13,7.69444,0,16.3,19.9,0
18/5/2023 2:15,0,16.9,17,0,49.753,7.4,13,7.60278,0,16.3,19.8,0
18/5/2023 2:30,0,17,17.1,0,50.7452,7.4,13.1,7.36667,0,16.3,19.8,0
18/5/2023 2:45,0,17.1,17.3,0,49.1498,7.4,13.1,7.36389,0,16.3,19.8,0
18/5/2023 3:00,0,17.2,17.4,0,49.7898,7.4,13,7.35,0,16.3,19.8,0
18/5/2023 3:15,0,17.1,17.4,0,46.79,6.9,12.6,7.67778,0,16.2,19.6,0
18/5/2023 3:30,0,17.2,17.4,0,45.5475,7.1,12.7,7.67778,0,16.2,19.6,0
18/5/2023 3:45,0,17.2,17.4,0,48.8176,7.3,13,7.40556,0,16.2,19.6,0
18/5/2023 4:00,0,17.4,17.5,0,48.431,7.4,13,7.35556,0,16.2,19.6,0
18/5/2023 4:15,0,17.4,17.6,0,46.3906,6.9,12.6,7.65833,0,16.2,19.6,0
18/5/2023 4:30,0,17.4,17.6,0,45.6175,6.9,12.6,7.67778,0,16.1,19.6,0
18/5/2023 4:45,0,17.4,17.6,0,47.0541,7.2,12.8,7.36389,0,16.1,19.6,0
18/5/2023 5:00,0,17.4,17.8,0,48.9225,7.4,13,7.37222,0,16.2,19.5,0
18/5/2023 5:15,0,17.5,17.8,0,47.2498,7,12.7,7.36667,0,16.2,19.6,0
18/5/2023 5:30,0,17.5,17.8,0,48.6699,7.2,12.8,7.35,0,16.2,19.5,0
18/5/2023 5:45,0,17.5,17.8,0,47.2329,7.4,13,7.45,0,16.1,19.5,0
18/5/2023 6:00,0,17.8,18,0,46.6221,7.2,12.7,7.69444,0,16.1,19.5,0
18/5/2023 6:15,0,17.8,18,0,49.0321,7.3,13,7.625,0,16.2,19.5,0
18/5/2023 6:30,0,17.8,18.1,0,49.8279,7.5,13,7.35556,0,16.2,19.5,0
18/5/2023 6:45,0,17.8,18.1,0,47.2749,7,12.6,7.66945,0,16.2,19.5,0
18/5/2023 7:00,0,17.8,18.2,0,49.9135,7.3,13,7.68611,0,16.2,19.5,0
18/5/2023 7:15,0,17.8,18.2,0,50.1047,7.3,13,7.66111,0,16.2,19.5,0
18/5/2023 7:30,0,17.8,18.3,0,51.1912,7.4,13,7.36389,0,16.2,19.5,0
18/5/2023 7:45,0,17.9,18.4,0,53.4292,7.3,13.1,7.575,0,16.2,19.5,0
18/5/2023 8:00,0,18,18.4,0,54.1212,7.3,13.2,7.55,0,16.2,19.6,0
18/5/2023 8:15,0,18,18.6,0,57.2492,7.4,13.4,7.34722,0,16.3,19.6,0
18/5/2023 8:30,0,18.1,18.6,0,61.0673,7.4,13.4,7.33889,0,16.3,19.6,0
18/5/2023 8:45,0,18.2,18.8,0,60.5373,7.4,13.5,7.33333,0,16.3,19.6,0
18/5/2023 9:00,0,18.4,18.9,0,63.8569,7.4,13.7,7.33056,0,16.3,19.8,0
18/5/2023 9:15,0,18.4,19,0,66.629,7.3,13.6,7.32222,0,16.5,19.8,0
18/5/2023 9:30,0,18.6,19.1,0,66.8205,7.4,13.9,7.31389,0,16.6,19.9,0
18/5/2023 9:45,0,18.7,19.3,0,66.7527,7.5,13.9,7.3,0,16.7,20,0
18/5/2023 10:00,0,18.8,19.5,0,66.3646,7.5,13.9,7.55278,0,16.7,20,0
18/5/2023 10:15,0,18.9,19.7,0,66.8556,7.3,13.6,7.62778,0,17,20.2,0
18/5/2023 10:30,0,19.2,20,0,67.1105,7.6,14.1,7.61111,0,17.5,20.4,0
18/5/2023 10:45,0,19.3,20,0,68.339,7.6,13.9,7.61111,0,17.5,20.4,0
18/5/2023 11:00,0,19.5,20.1,0,67.5168,8,14.4,7.51944,0,17.8,20.8,0
18/5/2023 11:15,0,19.6,20.4,0,67.8389,7.9,14.4,7.3,0,17.8,20.9,0
18/5/2023 11:30,0,19.7,20.6,0,69.2494,8,14.3,7.42222,0,18,21.1,0
18/5/2023 11:45,0,19.8,20.8,0,68.1985,7.9,14.3,7.60278,0,18.2,21.5,0
18/5/2023 12:00,0,0,0,0,0,0,0,0,0,0,0,0
18/5/2023 12:15,0,20.2,21,0,32.8537,7.5,13.4,4.52222,33.6261,6.9,12.6,4.18333
18/5/2023 12:30,0,20.5,21.2,0,34.5758,7.6,13.4,4.53889,32.8392,7.2,12.7,4.2
18/5/2023 12:45,0,20.6,21.4,0,69.5594,8.4,14.9,7.625,0,15.1,15.2,0
18/5/2023 13:00,0,20.8,21.6,0,70.0607,8,14.5,7.50556,0,15.9,16.2,0
18/5/2023 13:15,0,21.1,21.8,0,60.2863,7.3,14.8,5.35,33.7266,11.5,14.4,4.93889
18/5/2023 13:30,0,21.4,21.9,0,36.1707,7.4,13.4,4.22778,34.8249,7.1,12.9,3.825
18/5/2023 13:45,0,21.5,22.2,0,35.2687,7.5,13.4,4.41944,34.1035,7.2,12.7,4.04722
18/5/2023 14:00,0,21.7,22.3,0,36.095,7.4,13.7,4.55,34.1813,7.1,13,4.20833
18/5/2023 14:15,0,21.9,22.3,0,34.159,7.5,13.6,4.57222,33.708,7.2,13,4.20833
18/5/2023 14:30,0,21.9,22.5,0,35.4615,7.5,13.6,4.58333,33.9882,7.2,13,4.21389
18/5/2023 14:45,0,21.9,22.3,0,70.0887,8.7,15.2,7.68611,0,15.2,15.6,0
18/5/2023 15:00,0,21.9,22.3,0,69.2226,8.5,14.9,7.38056,0,15.8,16.4,0
18/5/2023 15:15,0,21.9,22.2,0,52.1631,7.1,14.9,5.00278,61.3816,10,14.4,4.57222
18/5/2023 15:30,0,21.8,22.1,0,34.9772,7.3,13.7,4.32778,33.8378,7.1,13.1,3.99722
18/5/2023 15:45,0,21.7,22.1,0,69.1226,8.4,15.2,7.43333,0,14.5,14.6,0
